Record_ID,Process_ID,Process_Name,Machine_ID,Cycle_Time_min,Setup_Time_min,Waiting_Time_min,Defect_Rate,Inventory_Level,Machine_Utilization,Production_Output_units_hr,Lead_Time_min,Efficiency_Score,Is_Bottleneck,Shift,Day_Of_Week,Process_Enc,Machine_Enc,Shift_Enc,Util_x_CycleTime,Wait_to_Cycle_Ratio,Total_Process_Time,Defect_x_Output,High_Inventory,Log_Lead_Time,Log_Waiting
1657,P05,Surface Treatment,M10,18.03,3.66,3.84,0.0814,2,0.8151,2.79,24.62,83.8,0,Morning,5,8,9,1,14.696253000000002,0.21297825125998265,25.53,0.227106,0,3.2433732964685884,1.5769147207285403
1658,P07,Quality Inspection,M07,12.08,0.5,4.36,0.1712,36,0.7616,2.99,16.59,60.2,1,Afternoon,1,5,6,0,9.200128000000001,0.3609268535373729,16.94,0.511888,0,2.8673305587494666,1.6789639750827108
1659,P09,Storage,M06,2.7,2.38,8.41,0.0691,20,0.7384,15.9,13.52,71.45,0,Afternoon,1,7,5,0,1.99368,3.1148032785063755,13.49,1.09869,0,2.67552700939665,2.2417729535972883
1660,P10,Dispatch,M01,5.94,3.79,1.01,0.2111,20,0.6032,4.76,9.7,47.12,1,Night,5,2,0,2,3.583008,0.1700333837821822,10.74,1.004836,0,2.3702437414678603,0.6981347220709844
1661,P06,Assembly,M06,27.45,2.69,0.67,0.1176,56,0.6567,0.51,30.85,23.24,1,Morning,5,0,5,1,18.026414999999997,0.024408005680143653,30.810000000000002,0.059976,1,3.4610373820181723,0.5128236264286639
1662,P06,Assembly,M08,18.36,0.5,16.44,0.1142,83,0.6477,2.13,35.96,65.27,1,Morning,4,0,7,1,11.891772000000001,0.8954243488974136,35.3,0.243246,1,3.6098362467734835,2.8587664184808337
1663,P09,Storage,M05,2.59,3.21,17.72,0.0492,12,0.1491,2.44,23.53,10.55,1,Night,5,7,4,2,0.386169,6.841672425975189,23.52,0.120048,0,3.199896858270398,2.929592471049446
1664,P02,Cutting,M07,8.39,3.48,3.76,0.1356,2,0.7794,4.16,14.58,58.18,1,Afternoon,5,1,6,0,6.539166000000001,0.44815202842428076,15.63,0.564096,0,2.7459880404426023,1.5602476682433286
1665,P04,Welding,M05,23.53,2.79,39.88,0.131,5,0.8003,1.34,64.61,52.47,1,Afternoon,3,9,4,0,18.831059,1.6948569082631075,66.2,0.17554000000000003,0,4.1837281233567865,3.7106409458954492
1666,P07,Quality Inspection,M07,10.16,7.26,0.8,0.1578,51,0.9236,3.98,19.62,67.34,1,Night,1,5,6,2,9.383776,0.07874007998023624,18.220000000000002,0.6280439999999999,1,3.026261478588814,0.5877866649021191
1667,P08,Packaging,M09,10.41,1.16,4.67,0.1183,63,0.7731,3.59,15.19,62.2,1,Morning,5,4,8,1,8.047971,0.4486066776112607,16.240000000000002,0.424697,1,2.7843937676895436,1.7351891177396608
1668,P05,Surface Treatment,M09,15.69,2.14,5.09,0.1234,35,0.7,3.57,23.32,93.25,1,Morning,1,8,8,1,10.982999999999999,0.3244102457551015,22.919999999999998,0.440538,0,3.1912990570979662,1.8066480817218056
1669,P03,Forming,M07,15.27,5.37,3.98,0.0898,60,0.3182,1.84,24.7,46.81,0,Afternoon,1,3,6,0,4.8589139999999995,0.2606416105817875,24.62,0.16523200000000002,1,3.246490991901174,1.6054298910365616
1670,P01,Raw Material Intake,M08,5.24,2.46,6.26,0.119,3,0.516,6.2,12.01,54.15,1,Morning,4,6,7,1,2.70384,1.1946542086751744,13.96,0.7378,0,2.565718292524414,1.9823798288367047
1671,P08,Packaging,M10,5.61,5.56,17.07,0.0716,4,0.919,9.08,28.36,84.9,1,Night,1,4,9,2,5.15559,3.042775324821168,28.240000000000002,0.6501279999999999,0,3.3796332037463146,2.8942531046041373
1672,P02,Cutting,M04,7.66,0.5,1.75,0.1144,2,0.5645,3.66,9.96,46.7,1,Morning,4,1,3,1,4.32407,0.22845923177645983,9.91,0.418704,0,2.3942522815198695,1.0116009116784799
1673,P04,Welding,M03,16.44,11.54,0.97,0.1715,21,0.67,2.53,29.89,69.36,1,Afternoon,3,9,2,0,11.014800000000001,0.05900239720048832,28.95,0.433895,0,3.43043250693049,0.6780335427498971
1674,P01,Raw Material Intake,M02,4.75,4.55,21.82,0.1231,14,0.3416,3.57,33.01,28.27,1,Afternoon,4,6,1,0,1.6226,4.5936745396325485,31.12,0.439467,0,3.526654599019104,3.1276373444339294
1675,P02,Cutting,M02,10.02,13.96,5.75,0.1205,16,0.3522,2.42,30.24,40.42,1,Night,1,1,1,2,3.529044,0.5738517227028715,29.73,0.29161,0,3.441699324971485,1.9095425048844386
1676,P03,Forming,M01,18.23,7.32,2.0,0.1912,15,0.6903,2.21,27.32,67.2,1,Morning,1,3,0,1,12.584169000000001,0.10970921025276453,27.55,0.42255200000000004,0,3.343568268825519,1.0986122886681098
1677,P07,Quality Inspection,M06,10.47,5.28,36.74,0.1424,9,0.7512,2.91,53.64,50.8,1,Night,1,5,5,2,7.865064,3.5090701919100367,52.49,0.41438400000000003,0,4.0007662152625345,3.630720539940404
1678,P07,Quality Inspection,M03,9.31,14.76,8.25,0.1016,1,0.3677,2.26,31.01,35.11,1,Morning,4,5,2,1,3.4232870000000006,0.8861429794382605,32.32,0.22961599999999996,0,3.4660483539817717,2.224623551524334
1679,P06,Assembly,M07,30.03,1.38,36.08,0.114,36,0.5102,1.67,67.82,83.8,1,Afternoon,3,0,6,0,15.321306,1.2014648013770224,67.49,0.19038,0,4.231494400369335,3.6130777406976544
1680,P02,Cutting,M10,12.57,9.01,1.54,0.1173,21,0.7236,3.01,23.99,62.97,1,Night,1,1,9,2,9.095652000000001,0.12251382457134084,23.119999999999997,0.35307299999999997,0,3.218475744846861,0.9321640810304452
1681,P04,Welding,M06,23.43,5.27,31.49,0.2846,75,0.5023,0.72,59.81,28.12,1,Morning,3,9,5,1,11.768889,1.3440028408011777,60.19,0.204912,1,4.107754249132018,3.4809323496810087
1682,P02,Cutting,M04,11.96,10.1,0.32,0.1266,47,0.5537,2.09,22.26,41.59,1,Night,5,1,3,2,6.6222520000000005,0.026755830471713652,22.380000000000003,0.26459399999999994,1,3.1467351470905185,0.2776317365982795
1683,P10,Dispatch,M09,4.24,8.71,2.19,0.1501,24,0.7964,9.3,14.53,65.71,1,Morning,4,2,8,1,3.376736,0.5165082157825099,15.14,1.3959300000000001,0,2.7427736371605955,1.1600209167967532
1684,P10,Dispatch,M01,6.32,3.06,4.4,0.0609,8,0.787,7.03,12.65,73.96,0,Morning,5,2,0,1,4.97384,0.6962014300610284,13.780000000000001,0.42812700000000004,0,2.613739521630969,1.6863989535702288
1685,P03,Forming,M10,15.57,17.19,5.98,0.0743,2,0.5588,2.55,39.31,66.24,0,Night,1,3,9,2,8.700516,0.3840716865307087,38.74000000000001,0.189465,0,3.6965995771290743,1.9430489167742813
1686,P08,Packaging,M08,4.41,8.22,1.8,0.0868,8,0.5092,6.73,14.05,49.46,0,Night,5,4,7,2,2.245572,0.4081623397679371,14.430000000000001,0.584164,0,2.711377991194885,1.0296194171811581
1687,P10,Dispatch,M07,6.46,0.5,0.28,0.1499,3,0.4356,3.79,8.31,40.79,1,Morning,3,2,6,1,2.813976,0.043343586155439394,7.24,0.568121,0,2.231089091288976,0.2468600779315258
1688,P05,Surface Treatment,M09,24.56,3.13,4.51,0.083,48,0.8973,2.02,31.63,82.7,1,Morning,5,8,8,1,22.037688,0.18363184705543686,32.199999999999996,0.16766,1,3.4852321106052293,1.706564623164823
1689,P01,Raw Material Intake,M07,4.64,5.06,0.53,0.1426,35,0.5283,5.8,11.03,44.88,1,Morning,3,6,6,1,2.4513119999999997,0.11422389175885399,10.229999999999999,0.82708,0,2.4874035299865875,0.4252677354043441
1690,P06,Assembly,M10,27.73,6.32,43.28,0.102,30,0.6505,1.02,76.96,46.98,1,Afternoon,4,0,9,0,18.038365,1.5607639521226282,77.33,0.10404,0,4.35619587463936,3.790533107840436
1691,P08,Packaging,M10,7.06,0.82,3.09,0.1947,52,0.7666,4.8,10.21,56.51,1,Afternoon,3,4,9,0,5.412195999999999,0.437676433886071,10.969999999999999,0.9345600000000001,1,2.4168062370840686,1.4085449700547104
1692,P05,Surface Treatment,M05,17.42,3.54,3.4,0.1109,18,0.5521,2.08,26.14,60.28,1,Night,1,8,4,2,9.617582000000002,0.19517784432959565,24.36,0.23067200000000002,0,3.301008654406723,1.4816045409242156
1693,P02,Cutting,M06,13.01,0.72,2.01,0.0418,44,0.3599,1.81,15.35,39.16,0,Afternoon,4,1,5,0,4.6822989999999995,0.1544964223701596,15.74,0.075658,1,2.7942278973432626,1.1019400787607843
1694,P02,Cutting,M05,11.47,1.46,3.24,0.0434,35,0.2533,1.15,15.6,21.92,0,Afternoon,5,1,4,0,2.9053510000000005,0.2824757781379441,16.17,0.049909999999999996,0,2.8094026953624978,1.4445632692438664
1695,P06,Assembly,M02,24.76,2.65,58.93,0.1616,19,0.6395,1.16,85.92,48.08,1,Morning,2,0,1,1,15.83402,2.3800475040195863,86.34,0.18745599999999998,0,4.464988155388229,4.093177214470094
1696,P06,Assembly,M09,30.4,5.43,60.64,0.0958,24,0.5713,0.73,95.41,36.83,1,Night,5,0,8,2,17.36752,1.9947361859420443,96.47,0.069934,0,4.568609930676289,4.121311010451915
1697,P05,Surface Treatment,M02,18.34,4.72,10.03,0.0706,69,0.7603,2.28,35.02,69.58,0,Afternoon,4,8,1,0,13.943902,0.5468917410623004,33.089999999999996,0.16096799999999997,1,3.58407433974781,2.400618833265411
1698,P02,Cutting,M04,15.0,6.31,2.32,0.1643,8,0.4374,1.86,23.91,46.45,1,Afternoon,3,1,3,0,6.561,0.15466656355562428,23.63,0.30559800000000004,0,3.215269329274089,1.199964782928397
1699,P03,Forming,M09,17.11,11.6,0.33,0.0985,26,0.1695,0.1,28.78,2.85,0,Morning,3,3,8,1,2.900145,0.019286955413819164,29.04,0.009850000000000001,0,3.393837027255863,0.2851789422336624
1700,P02,Cutting,M09,11.06,2.45,2.17,0.089,21,0.6448,2.65,16.34,48.92,0,Afternoon,5,1,8,0,7.131488000000001,0.1962023542474193,15.680000000000001,0.23584999999999998,0,2.853015971352396,1.1537315878891892
1701,P03,Forming,M03,16.6,22.17,0.08,0.153,3,0.8168,2.74,38.83,75.73,1,Night,4,3,2,2,13.55888,0.004819274205256503,38.85,0.41922000000000004,0,3.684620397193553,0.07696104113612832
1702,P07,Quality Inspection,M07,9.37,0.89,4.52,0.1543,69,0.5652,3.13,13.48,48.88,1,Morning,5,5,6,1,5.295924,0.4823900935004338,14.78,0.48295899999999997,1,2.6727683869575705,1.7083778602890038
1703,P05,Surface Treatment,M08,15.74,3.07,10.82,0.0702,11,0.5396,2.52,30.92,66.04,0,Night,1,8,7,2,8.493304,0.6874201477635656,29.63,0.176904,0,3.463232772581608,2.469793011977952
1704,P08,Packaging,M06,8.09,4.7,7.6,0.1268,0,0.7462,5.49,20.74,74.04,1,Night,1,4,5,2,6.036758,0.9394302355621316,20.39,0.696132,0,3.0791538816930633,2.151762203259462
1705,P08,Packaging,M09,8.81,20.41,3.13,0.1287,15,0.5107,3.32,32.97,48.79,1,Morning,3,4,8,1,4.499267000000001,0.3552776898096597,32.35,0.427284,0,3.5254777821724925,1.4182774069729414
1706,P03,Forming,M03,13.26,0.5,7.42,0.0922,7,0.4021,1.1,20.54,24.2,0,Morning,1,3,2,1,5.3318460000000005,0.5595772552207728,21.18,0.10142000000000001,0,3.0699116717282426,2.130609828254235
1707,P08,Packaging,M01,8.78,10.93,3.75,0.0792,14,0.3469,3.08,23.67,45.13,0,Night,4,4,0,2,3.0457819999999995,0.427106575049459,23.46,0.24393600000000001,0,3.2055879305412653,1.55814461804655
1708,P02,Cutting,M10,18.13,7.65,2.92,0.1489,33,0.7393,2.32,30.34,70.04,1,Morning,1,1,9,1,13.403508999999998,0.16105892936628277,28.700000000000003,0.345448,0,3.444895236927875,1.366091653802371
1709,P04,Welding,M04,22.66,15.51,2.11,0.1712,69,0.5898,1.24,39.86,46.8,1,Afternoon,1,9,3,0,13.364868,0.09311558114934636,40.28,0.21228799999999998,1,3.710151589389476,1.1346227261911428
1710,P08,Packaging,M08,10.73,1.8,6.84,0.1136,27,0.3359,1.27,17.01,22.63,1,Afternoon,2,4,7,0,3.6042069999999997,0.6374644571626681,19.37,0.144272,0,2.8909271591878647,2.0592388343623163
1711,P09,Storage,M01,3.78,1.51,4.94,0.0431,3,0.2741,3.64,10.01,22.95,0,Morning,1,7,0,1,1.036098,1.3068748495374352,10.23,0.156884,0,2.3988039507345884,1.7817091333745536
1712,P03,Forming,M04,15.14,4.87,2.58,0.0688,7,0.694,2.12,22.65,53.52,0,Afternoon,4,3,3,0,10.507159999999999,0.1704093986727882,22.590000000000003,0.145856,0,3.1633631149379418,1.275362800412609
1713,P04,Welding,M04,21.79,11.83,15.47,0.1507,15,0.839,2.03,48.15,73.83,1,Morning,4,9,3,1,18.28181,0.709958370831404,49.089999999999996,0.305921,0,3.8948768465931756,2.8015405441895487
1714,P09,Storage,M05,3.64,8.09,1.62,0.0803,29,0.2994,3.97,13.54,24.09,0,Morning,5,7,4,1,1.0898160000000001,0.44505372237988355,13.350000000000001,0.318791,0,2.6769034721053733,0.9631743177730056
1715,P01,Raw Material Intake,M10,4.89,7.28,4.73,0.0929,16,0.7257,7.86,16.48,64.05,0,Morning,2,6,9,1,3.548673,0.9672781855251832,16.9,0.730194,0,2.8610573702273894,1.7457155307266483
1716,P06,Assembly,M05,29.54,3.72,4.66,0.0955,50,0.7778,1.5,39.17,73.7,0,Afternoon,2,0,4,0,22.976212,0.15775214700333548,37.92,0.14325,1,3.693120448371191,1.7334238922150915
1717,P10,Dispatch,M01,4.28,7.19,2.01,0.0582,0,0.6274,8.73,13.56,62.22,0,Morning,1,2,0,1,2.685272,0.4696250709694603,13.48,0.508086,0,2.67827804276854,1.1019400787607843
1718,P02,Cutting,M01,14.07,9.98,2.07,0.0862,6,0.3019,0.47,25.14,10.96,0,Morning,3,1,0,1,4.247733,0.14712143061732008,26.12,0.040513999999999994,0,3.2634667081960758,1.1216775615991057
1719,P09,Storage,M03,2.6,6.41,5.56,0.1069,7,0.8229,16.87,14.21,72.97,1,Afternoon,3,7,2,0,2.1395399999999998,2.1384533136411012,14.57,1.803403,0,2.7219531062712017,1.8809906029559975
1720,P02,Cutting,M01,10.55,16.63,5.29,0.0436,5,0.3961,1.95,33.76,34.34,0,Afternoon,4,1,0,0,4.178855,0.5014213256669898,32.47,0.08502,0,3.548467300397191,1.8389610707123492
1721,P01,Raw Material Intake,M03,4.01,12.56,9.36,0.1394,55,0.3378,4.51,25.33,30.19,1,Morning,5,6,2,1,1.3545779999999998,2.334158767683871,25.93,0.628694,1,3.270708973508218,2.337952236831337
1722,P06,Assembly,M02,26.04,15.35,14.35,0.1008,46,0.6353,0.82,55.19,35.64,1,Night,4,0,1,2,16.543212,0.5510750571908383,55.74,0.082656,1,4.028738805124107,2.731115474033206
1723,P02,Cutting,M04,12.24,0.87,0.04,0.1303,51,0.7067,3.11,12.78,63.52,1,Afternoon,5,1,3,0,8.650008,0.0032679711862980505,13.149999999999999,0.40523299999999995,1,2.6232182655855123,0.039220713153281295
1724,P08,Packaging,M10,7.67,0.53,8.1,0.0733,7,0.7791,5.8,15.0,74.17,0,Morning,2,4,9,1,5.975697,1.056061204613814,16.299999999999997,0.42514,0,2.772588722239781,2.2082744135228043
1725,P10,Dispatch,M06,4.45,1.05,1.61,0.1827,7,0.7984,8.87,7.05,65.85,1,Afternoon,4,2,5,0,3.55288,0.3617969397821578,7.11,1.6205489999999998,0,2.0856720914304723,0.959350221334602
1726,P04,Welding,M06,15.5,15.96,4.73,0.1794,211,0.7135,2.75,38.44,70.99,1,Afternoon,5,9,5,0,11.05925,0.30516109344445586,36.19,0.49335,1,3.6747805297344347,1.7457155307266483
1727,P02,Cutting,M07,16.82,1.49,17.18,0.0728,4,0.4587,2.19,36.37,61.28,1,Afternoon,1,1,6,0,7.715334,1.0214024843029226,35.489999999999995,0.159432,0,3.6208682434973927,2.900322088749333
1728,P03,Forming,M07,20.8,0.5,0.88,0.0409,16,0.4499,1.01,21.67,34.92,0,Night,3,3,6,2,9.35792,0.0423076719674654,22.18,0.041309,0,3.1210424645194377,0.6312717768418579
1729,P09,Storage,M01,2.77,0.52,1.96,0.1045,23,0.2843,6.82,4.72,31.55,1,Afternoon,5,7,0,0,0.787511,0.7075786730011805,5.25,0.71269,0,1.7439688053917064,1.085189268335969
1730,P01,Raw Material Intake,M10,6.24,5.84,17.3,0.0765,2,0.7047,7.19,28.68,74.82,1,Morning,3,6,9,1,4.397328,2.772431454436772,29.380000000000003,0.550035,0,3.39047341829918,2.9069010598473755
1731,P06,Assembly,M03,26.15,5.04,3.49,0.1389,31,0.7058,2.45,36.38,106.85,1,Morning,1,0,2,1,18.45667,0.13346075202265698,34.68,0.340305,0,3.6211358020274167,1.501852701754163
1732,P10,Dispatch,M08,4.41,2.18,2.51,0.1273,4,0.4241,5.01,7.58,36.8,1,Morning,1,2,7,1,1.8702809999999999,0.5691597071208455,9.1,0.6377729999999999,0,2.149433913499871,1.2556160374777743
1733,P10,Dispatch,M04,3.91,0.69,3.37,0.0774,24,0.6881,9.84,9.9,64.14,0,Morning,4,2,3,1,2.690471,0.8618903787969852,7.97,0.761616,0,2.388762789235098,1.4747630091074988
1734,P01,Raw Material Intake,M04,4.08,4.98,11.17,0.1018,2,0.4399,6.72,21.59,45.67,1,Morning,1,6,3,1,1.7947920000000002,2.7377383878961083,20.23,0.684096,0,3.1175073304799117,2.498973906999436
1735,P09,Storage,M05,3.19,11.76,3.65,0.0473,5,0.5593,10.25,20.77,54.41,0,Morning,1,7,4,1,1.784167,1.1441970401346704,18.599999999999998,0.484825,0,3.080532875246456,1.536867219599265
1736,P07,Quality Inspection,M02,6.81,7.23,1.84,0.1726,19,0.6364,3.91,16.82,44.34,1,Afternoon,2,5,1,0,4.333883999999999,0.27019049898605146,15.879999999999999,0.6748660000000001,0,2.8803214220426634,1.0438040521731147
1737,P10,Dispatch,M07,6.96,0.5,10.82,0.1502,2,0.2941,2.18,17.03,25.31,1,Morning,4,2,6,1,2.0469359999999996,1.554595467535248,18.28,0.327436,0,2.8920370372152258,2.469793011977952
1738,P08,Packaging,M03,11.8,1.75,15.29,0.1513,0,0.8026,3.61,28.96,70.96,1,Morning,2,4,2,1,9.47068,1.2957616137613441,28.84,0.5461929999999999,0,3.3998631586490187,2.790551422613954
1739,P09,Storage,M03,3.09,4.83,9.51,0.1091,12,0.9474,15.98,16.79,82.37,1,Morning,3,7,2,1,2.927466,3.0776599428480815,17.43,1.7434180000000001,0,2.8786365016777435,2.3523271848888596
1740,P08,Packaging,M04,9.34,0.5,0.22,0.0789,8,0.3943,2.34,9.61,36.45,0,Morning,3,4,3,1,3.682762,0.023554578635354782,10.06,0.18462599999999998,0,2.3617969526258915,0.1988508587451652
1741,P08,Packaging,M06,8.68,5.67,3.97,0.1223,11,0.7299,3.92,19.43,56.71,1,Afternoon,4,4,5,0,6.335532,0.4573727449622754,18.32,0.479416,0,3.0170044088295307,1.6034198401085376
1742,P06,Assembly,M07,15.0,2.79,29.07,0.1366,20,0.3898,1.19,46.41,29.74,1,Afternoon,2,0,6,0,5.8469999999999995,1.9379987080008614,46.86,0.162554,0,3.8588331769140267,3.4035279970004377
1743,P10,Dispatch,M07,5.05,3.73,7.0,0.2162,31,0.4807,4.17,16.34,35.09,1,Morning,5,2,6,1,2.4275349999999998,1.3861358690378833,15.78,0.901554,0,2.853015971352396,2.0794415416798357
1744,P04,Welding,M05,24.61,0.5,30.23,0.1089,36,0.8076,2.05,57.97,83.99,1,Night,4,9,4,2,19.875035999999998,1.2283619551556462,55.34,0.22324499999999997,0,4.077028840012413,3.441379171294987
1745,P03,Forming,M10,14.72,5.92,4.29,0.0887,7,0.526,2.41,25.11,59.01,0,Afternoon,4,3,9,0,7.74272,0.29144001940216074,24.93,0.213767,0,3.2623183827110376,1.665818245870208
1746,P04,Welding,M03,21.44,2.25,26.52,0.1643,14,0.635,1.47,51.29,52.57,1,Morning,4,9,2,1,13.614400000000002,1.2369397215766222,50.21,0.24152099999999999,0,3.956805148200039,3.314913013065143
1747,P08,Packaging,M05,7.29,4.16,5.05,0.0904,8,0.6068,4.61,18.4,55.99,0,Morning,4,4,4,1,4.423572,0.6927288165585507,16.5,0.416744,0,2.9652730660692823,1.80005827204275
1748,P04,Welding,M10,22.41,1.5,0.07,0.184,41,0.6829,1.51,25.25,56.34,1,Morning,5,9,9,1,15.303788999999998,0.0031236041394002057,23.98,0.27784,1,3.2676659890376327,0.06765864847381481
1749,P06,Assembly,M04,7.04,2.75,22.36,0.2222,104,0.5663,4.05,30.03,47.48,1,Afternoon,3,0,3,0,3.986752,3.1761318520854376,32.15,0.89991,1,3.434954478460289,3.151025157960026
1750,P05,Surface Treatment,M02,15.46,1.06,4.98,0.1167,16,0.7084,1.66,22.56,42.66,1,Morning,3,8,1,1,10.951864,0.32212139578176213,21.5,0.19372199999999998,0,3.159550358783386,1.7884205679625405
1751,P02,Cutting,M06,12.54,9.67,0.74,0.0564,68,0.7018,2.71,24.4,56.62,0,Morning,2,1,5,1,8.800571999999999,0.059011117216014985,22.95,0.152844,1,3.2347491740244907,0.5538851132264376
1752,P03,Forming,M05,9.79,7.66,1.87,0.15,6,0.864,4.68,21.08,76.43,1,Afternoon,5,3,4,0,8.458559999999999,0.19101104084674075,19.32,0.702,0,3.0946722214088944,1.0543120297715298
1753,P02,Cutting,M04,8.25,2.15,2.53,0.1356,0,0.63,3.2,11.97,43.98,1,Night,3,1,3,2,5.1975,0.3066662949499455,12.93,0.43392000000000003,0,2.5626389983283526,1.2612978709452054
1754,P06,Assembly,M02,25.32,14.48,29.72,0.1623,62,0.7635,1.77,70.25,74.68,1,Morning,1,0,1,1,19.33182,1.1737752078296968,69.52,0.287271,1,4.26619481914876,3.4249139082794713
1755,P07,Quality Inspection,M04,10.77,7.91,1.45,0.1945,128,0.8202,3.43,20.86,61.58,1,Morning,1,5,3,1,8.833554,0.1346331154752874,20.13,0.667135,1,3.0846584827483925,0.8960880245566356
1756,P03,Forming,M06,14.4,9.65,3.69,0.0925,6,0.6763,2.22,25.51,53.24,0,Morning,1,3,5,1,9.73872,0.2562498220487347,27.740000000000002,0.20535,0,3.277522020300934,1.5454325824581878
1757,P02,Cutting,M05,14.16,2.7,0.01,0.0708,26,0.2753,0.86,16.54,20.31,0,Morning,5,1,4,1,3.8982479999999997,0.0007062141905267017,16.87,0.060888,0,2.864483986944037,0.009950330853168083
1758,P10,Dispatch,M02,4.66,0.5,10.5,0.0664,14,0.3521,4.32,16.01,33.56,0,Night,1,2,1,2,1.640786,2.253214048896891,15.66,0.28684800000000005,0,2.8338014064077703,2.4423470353692043
1759,P02,Cutting,M05,9.63,1.02,3.86,0.0941,4,0.8069,4.93,12.35,79.07,0,Morning,4,1,4,1,7.770447,0.4008303210484724,14.51,0.46391299999999996,0,2.5915163848462583,1.5810384379124023
1760,P08,Packaging,M06,9.42,2.59,0.01,0.0705,10,0.3237,2.21,11.28,34.75,0,Night,1,4,5,2,3.049254,0.0010615699983333351,12.02,0.15580499999999997,0,2.5079719227189963,0.009950330853168083
1761,P08,Packaging,M09,8.81,12.27,4.01,0.085,98,0.6101,3.96,25.7,58.2,0,Morning,1,4,8,1,5.374981,0.45516406905327006,25.089999999999996,0.3366,1,3.2846635654062037,1.6114359150967734
1762,P01,Raw Material Intake,M03,5.63,0.57,2.67,0.2107,8,0.8435,6.7,10.65,62.85,1,Afternoon,2,6,2,0,4.748905,0.4742442731007583,8.870000000000001,1.4116900000000001,0,2.4553061800117097,1.3001916620664788
1763,P06,Assembly,M06,32.47,10.83,7.75,0.0895,34,0.6674,1.13,50.62,60.96,0,Afternoon,3,0,5,0,21.670478,0.23868178667022275,51.05,0.10113499999999999,0,3.943909194290468,2.169053700369523
1764,P02,Cutting,M02,14.94,1.14,0.54,0.1592,10,0.6867,1.77,17.36,44.03,1,Morning,1,1,1,1,10.259298,0.036144554120111035,16.619999999999997,0.28178400000000003,0,2.9101743851923443,0.43178241642553783
1765,P10,Dispatch,M07,4.55,7.16,3.74,0.0645,11,0.5512,6.31,16.24,47.85,0,Afternoon,1,2,6,0,2.50796,0.8219762154368893,15.450000000000001,0.406995,0,2.847232265235547,1.556037135706985
1766,P10,Dispatch,M08,4.23,4.16,5.04,0.1088,5,0.3819,4.8,13.46,33.82,1,Afternoon,2,2,7,0,1.6154370000000002,1.1914865449490664,13.43,0.5222399999999999,0,2.671386216730619,1.7984040119467235
1767,P03,Forming,M10,18.04,1.47,3.48,0.0466,33,0.398,0.9,21.81,27.19,0,Night,1,3,9,2,7.17992,0.19290454938772209,22.99,0.041940000000000005,0,3.1271990362962967,1.4996230464268938
1768,P09,Storage,M04,3.65,7.0,2.0,0.1355,3,0.5174,7.01,12.25,42.68,1,Night,5,7,3,2,1.88851,0.5479437042638239,12.65,0.949855,0,2.583997552432231,1.0986122886681098
1769,P10,Dispatch,M10,4.89,0.5,6.53,0.1334,7,0.3187,3.6,11.29,29.31,1,Morning,3,2,9,1,1.5584429999999998,1.3353755922789525,11.92,0.48024,0,2.5087859235779435,2.018895041811802
1770,P06,Assembly,M04,21.66,0.5,32.4,0.2431,7,0.5165,0.8,54.07,28.79,1,Afternoon,1,0,3,0,11.187389999999999,1.4958441847441437,54.56,0.19448000000000001,0,4.00860510327439,3.5085558999826545
1771,P01,Raw Material Intake,M01,5.22,12.32,3.35,0.1248,2,0.7289,6.8,20.68,59.16,1,Night,3,6,0,2,3.804858,0.6417612226796501,20.89,0.84864,0,3.0763901765714454,1.4701758451005926
1772,P09,Storage,M05,4.92,2.53,2.33,0.2128,13,0.496,4.99,9.46,40.94,1,Morning,5,7,4,1,2.44032,0.47357627321895696,9.78,1.061872,0,2.347558458636777,1.2029723039923526
1773,P02,Cutting,M01,8.6,0.5,3.32,0.1467,1,0.625,3.87,11.59,55.38,1,Morning,5,1,0,1,5.375,0.3860460627371364,12.42,0.567729,0,2.532902848056256,1.463255402256019
1774,P03,Forming,M07,15.99,1.94,8.02,0.0482,20,0.6123,2.74,25.39,72.92,0,Afternoon,2,3,6,0,9.790676999999999,0.5015631635002105,25.95,0.13206800000000002,0,3.2729851505152325,2.199444334074532
1775,P07,Quality Inspection,M05,10.47,0.94,12.23,0.1642,3,0.8655,3.63,24.47,63.35,1,Morning,4,5,4,1,9.061785,1.1680982157610165,23.64,0.5960460000000001,0,3.2375012889913655,2.5824869781268642
1776,P05,Surface Treatment,M10,24.06,11.53,3.96,0.1766,64,0.86,1.29,41.71,51.87,1,Afternoon,2,8,9,0,20.691599999999998,0.1645884602707979,39.55,0.22781400000000002,1,3.754433084853375,1.601405740736836
1777,P02,Cutting,M03,5.24,3.68,1.33,0.0465,44,0.8144,8.74,9.91,76.38,0,Morning,2,1,2,1,4.267456,0.25381630951085976,10.25,0.40641,1,2.3896797998449792,0.8458682675776092
