Record_ID,Process_ID,Process_Name,Machine_ID,Cycle_Time_min,Setup_Time_min,Waiting_Time_min,Defect_Rate,Inventory_Level,Machine_Utilization,Production_Output_units_hr,Lead_Time_min,Efficiency_Score,Is_Bottleneck,Shift,Day_Of_Week
1656,P02,Cutting,M03,9.76,0.86,4.22,0.1068,12,0.5788,2.93,15.74,47.71,1,Morning,1
1657,P05,Surface Treatment,M10,18.03,3.66,3.84,0.0814,2,0.8151,2.79,24.62,83.8,0,Morning,5
1658,P07,Quality Inspection,M07,12.08,0.5,4.36,0.1712,36,0.7616,2.99,16.59,60.2,1,Afternoon,1
1659,P09,Storage,M06,2.7,2.38,8.41,0.0691,20,0.7384,15.9,13.52,71.45,0,Afternoon,1
1660,P10,Dispatch,M01,5.94,3.79,1.01,0.2111,20,0.6032,4.76,9.7,47.12,1,Night,5
1661,P06,Assembly,M06,27.45,2.69,0.67,0.1176,56,0.6567,0.51,30.85,23.24,1,Morning,5
1662,P06,Assembly,M08,18.36,0.5,16.44,0.1142,83,0.6477,2.13,35.96,65.27,1,Morning,4
1663,P09,Storage,M05,2.59,3.21,17.72,0.0492,12,0.1491,2.44,23.53,10.55,1,Night,5
1664,P02,Cutting,M07,8.39,3.48,3.76,0.1356,2,0.7794,4.16,14.58,58.18,1,Afternoon,5
1665,P04,Welding,M05,23.53,2.79,39.88,0.131,5,0.8003,1.34,64.61,52.47,1,Afternoon,3
1666,P07,Quality Inspection,M07,10.16,7.26,0.8,0.1578,51,0.9236,3.98,19.62,67.34,1,Night,1
1667,P08,Packaging,M09,10.41,1.16,4.67,0.1183,63,0.7731,3.59,15.19,62.2,1,Morning,5
1668,P05,Surface Treatment,M09,15.69,2.14,5.09,0.1234,35,0.7,3.57,23.32,93.25,1,Morning,1
1669,P03,Forming,M07,15.27,5.37,3.98,0.0898,60,0.3182,1.84,24.7,46.81,0,Afternoon,1
1670,P01,Raw Material Intake,M08,5.24,2.46,6.26,0.119,3,0.516,6.2,12.01,54.15,1,Morning,4
1671,P08,Packaging,M10,5.61,5.56,17.07,0.0716,4,0.919,9.08,28.36,84.9,1,Night,1
1672,P02,Cutting,M04,7.66,0.5,1.75,0.1144,2,0.5645,3.66,9.96,46.7,1,Morning,4
1673,P04,Welding,M03,16.44,11.54,0.97,0.1715,21,0.67,2.53,29.89,69.36,1,Afternoon,3
1674,P01,Raw Material Intake,M02,4.75,4.55,21.82,0.1231,14,0.3416,3.57,33.01,28.27,1,Afternoon,4
1675,P02,Cutting,M02,10.02,13.96,5.75,0.1205,16,0.3522,2.42,30.24,40.42,1,Night,1
1676,P03,Forming,M01,18.23,7.32,2.0,0.1912,15,0.6903,2.21,27.32,67.2,1,Morning,1
1677,P07,Quality Inspection,M06,10.47,5.28,36.74,0.1424,9,0.7512,2.91,53.64,50.8,1,Night,1
1678,P07,Quality Inspection,M03,9.31,14.76,8.25,0.1016,1,0.3677,2.26,31.01,35.11,1,Morning,4
1679,P06,Assembly,M07,30.03,1.38,36.08,0.114,36,0.5102,1.67,67.82,83.8,1,Afternoon,3
1680,P02,Cutting,M10,12.57,9.01,1.54,0.1173,21,0.7236,3.01,23.99,62.97,1,Night,1
1681,P04,Welding,M06,23.43,5.27,31.49,0.2846,75,0.5023,0.72,59.81,28.12,1,Morning,3
1682,P02,Cutting,M04,11.96,10.1,0.32,0.1266,47,0.5537,2.09,22.26,41.59,1,Night,5
1683,P10,Dispatch,M09,4.24,8.71,2.19,0.1501,24,0.7964,9.3,14.53,65.71,1,Morning,4
1684,P10,Dispatch,M01,6.32,3.06,4.4,0.0609,8,0.787,7.03,12.65,73.96,0,Morning,5
1685,P03,Forming,M10,15.57,17.19,5.98,0.0743,2,0.5588,2.55,39.31,66.24,0,Night,1
1686,P08,Packaging,M08,4.41,8.22,1.8,0.0868,8,0.5092,6.73,14.05,49.46,0,Night,5
1687,P10,Dispatch,M07,6.46,0.5,0.28,0.1499,3,0.4356,3.79,8.31,40.79,1,Morning,3
1688,P05,Surface Treatment,M09,24.56,3.13,4.51,0.083,48,0.8973,2.02,31.63,82.7,1,Morning,5
1689,P01,Raw Material Intake,M07,4.64,5.06,0.53,0.1426,35,0.5283,5.8,11.03,44.88,1,Morning,3
1690,P06,Assembly,M10,27.73,6.32,43.28,0.102,30,0.6505,1.02,76.96,46.98,1,Afternoon,4
1691,P08,Packaging,M10,7.06,0.82,3.09,0.1947,52,0.7666,4.8,10.21,56.51,1,Afternoon,3
1692,P05,Surface Treatment,M05,17.42,3.54,3.4,0.1109,18,0.5521,2.08,26.14,60.28,1,Night,1
1693,P02,Cutting,M06,13.01,0.72,2.01,0.0418,44,0.3599,1.81,15.35,39.16,0,Afternoon,4
1694,P02,Cutting,M05,11.47,1.46,3.24,0.0434,35,0.2533,1.15,15.6,21.92,0,Afternoon,5
1695,P06,Assembly,M02,24.76,2.65,58.93,0.1616,19,0.6395,1.16,85.92,48.08,1,Morning,2
1696,P06,Assembly,M09,30.4,5.43,60.64,0.0958,24,0.5713,0.73,95.41,36.83,1,Night,5
1697,P05,Surface Treatment,M02,18.34,4.72,10.03,0.0706,69,0.7603,2.28,35.02,69.58,0,Afternoon,4
1698,P02,Cutting,M04,15.0,6.31,2.32,0.1643,8,0.4374,1.86,23.91,46.45,1,Afternoon,3
1699,P03,Forming,M09,17.11,11.6,0.33,0.0985,26,0.1695,0.1,28.78,2.85,0,Morning,3
1700,P02,Cutting,M09,11.06,2.45,2.17,0.089,21,0.6448,2.65,16.34,48.92,0,Afternoon,5
1701,P03,Forming,M03,16.6,22.17,0.08,0.153,3,0.8168,2.74,38.83,75.73,1,Night,4
1702,P07,Quality Inspection,M07,9.37,0.89,4.52,0.1543,69,0.5652,3.13,13.48,48.88,1,Morning,5
1703,P05,Surface Treatment,M08,15.74,3.07,10.82,0.0702,11,0.5396,2.52,30.92,66.04,0,Night,1
1704,P08,Packaging,M06,8.09,4.7,7.6,0.1268,0,0.7462,5.49,20.74,74.04,1,Night,1
1705,P08,Packaging,M09,8.81,20.41,3.13,0.1287,15,0.5107,3.32,32.97,48.79,1,Morning,3
1706,P03,Forming,M03,13.26,0.5,7.42,0.0922,7,0.4021,1.1,20.54,24.2,0,Morning,1
1707,P08,Packaging,M01,8.78,10.93,3.75,0.0792,14,0.3469,3.08,23.67,45.13,0,Night,4
1708,P02,Cutting,M10,18.13,7.65,2.92,0.1489,33,0.7393,2.32,30.34,70.04,1,Morning,1
1709,P04,Welding,M04,22.66,15.51,2.11,0.1712,69,0.5898,1.24,39.86,46.8,1,Afternoon,1
1710,P08,Packaging,M08,10.73,1.8,6.84,0.1136,27,0.3359,1.27,17.01,22.63,1,Afternoon,2
1711,P09,Storage,M01,3.78,1.51,4.94,0.0431,3,0.2741,3.64,10.01,22.95,0,Morning,1
1712,P03,Forming,M04,15.14,4.87,2.58,0.0688,7,0.694,2.12,22.65,53.52,0,Afternoon,4
1713,P04,Welding,M04,21.79,11.83,15.47,0.1507,15,0.839,2.03,48.15,73.83,1,Morning,4
1714,P09,Storage,M05,3.64,8.09,1.62,0.0803,29,0.2994,3.97,13.54,24.09,0,Morning,5
1715,P01,Raw Material Intake,M10,4.89,7.28,4.73,0.0929,16,0.7257,7.86,16.48,64.05,0,Morning,2
1716,P06,Assembly,M05,29.54,3.72,4.66,0.0955,50,0.7778,1.5,39.17,73.7,0,Afternoon,2
1717,P10,Dispatch,M01,4.28,7.19,2.01,0.0582,0,0.6274,8.73,13.56,62.22,0,Morning,1
1718,P02,Cutting,M01,14.07,9.98,2.07,0.0862,6,0.3019,0.47,25.14,10.96,0,Morning,3
1719,P09,Storage,M03,2.6,6.41,5.56,0.1069,7,0.8229,16.87,14.21,72.97,1,Afternoon,3
1720,P02,Cutting,M01,10.55,16.63,5.29,0.0436,5,0.3961,1.95,33.76,34.34,0,Afternoon,4
1721,P01,Raw Material Intake,M03,4.01,12.56,9.36,0.1394,55,0.3378,4.51,25.33,30.19,1,Morning,5
1722,P06,Assembly,M02,26.04,15.35,14.35,0.1008,46,0.6353,0.82,55.19,35.64,1,Night,4
1723,P02,Cutting,M04,12.24,0.87,0.04,0.1303,51,0.7067,3.11,12.78,63.52,1,Afternoon,5
1724,P08,Packaging,M10,7.67,0.53,8.1,0.0733,7,0.7791,5.8,15.0,74.17,0,Morning,2
1725,P10,Dispatch,M06,4.45,1.05,1.61,0.1827,7,0.7984,8.87,7.05,65.85,1,Afternoon,4
1726,P04,Welding,M06,15.5,15.96,4.73,0.1794,211,0.7135,2.75,38.44,70.99,1,Afternoon,5
1727,P02,Cutting,M07,16.82,1.49,17.18,0.0728,4,0.4587,2.19,36.37,61.28,1,Afternoon,1
1728,P03,Forming,M07,20.8,0.5,0.88,0.0409,16,0.4499,1.01,21.67,34.92,0,Night,3
1729,P09,Storage,M01,2.77,0.52,1.96,0.1045,23,0.2843,6.82,4.72,31.55,1,Afternoon,5
1730,P01,Raw Material Intake,M10,6.24,5.84,17.3,0.0765,2,0.7047,7.19,28.68,74.82,1,Morning,3
1731,P06,Assembly,M03,26.15,5.04,3.49,0.1389,31,0.7058,2.45,36.38,106.85,1,Morning,1
1732,P10,Dispatch,M08,4.41,2.18,2.51,0.1273,4,0.4241,5.01,7.58,36.8,1,Morning,1
1733,P10,Dispatch,M04,3.91,0.69,3.37,0.0774,24,0.6881,9.84,9.9,64.14,0,Morning,4
1734,P01,Raw Material Intake,M04,4.08,4.98,11.17,0.1018,2,0.4399,6.72,21.59,45.67,1,Morning,1
1735,P09,Storage,M05,3.19,11.76,3.65,0.0473,5,0.5593,10.25,20.77,54.41,0,Morning,1
1736,P07,Quality Inspection,M02,6.81,7.23,1.84,0.1726,19,0.6364,3.91,16.82,44.34,1,Afternoon,2
1737,P10,Dispatch,M07,6.96,0.5,10.82,0.1502,2,0.2941,2.18,17.03,25.31,1,Morning,4
1738,P08,Packaging,M03,11.8,1.75,15.29,0.1513,0,0.8026,3.61,28.96,70.96,1,Morning,2
1739,P09,Storage,M03,3.09,4.83,9.51,0.1091,12,0.9474,15.98,16.79,82.37,1,Morning,3
1740,P08,Packaging,M04,9.34,0.5,0.22,0.0789,8,0.3943,2.34,9.61,36.45,0,Morning,3
1741,P08,Packaging,M06,8.68,5.67,3.97,0.1223,11,0.7299,3.92,19.43,56.71,1,Afternoon,4
1742,P06,Assembly,M07,15.0,2.79,29.07,0.1366,20,0.3898,1.19,46.41,29.74,1,Afternoon,2
1743,P10,Dispatch,M07,5.05,3.73,7.0,0.2162,31,0.4807,4.17,16.34,35.09,1,Morning,5
1744,P04,Welding,M05,24.61,0.5,30.23,0.1089,36,0.8076,2.05,57.97,83.99,1,Night,4
1745,P03,Forming,M10,14.72,5.92,4.29,0.0887,7,0.526,2.41,25.11,59.01,0,Afternoon,4
1746,P04,Welding,M03,21.44,2.25,26.52,0.1643,14,0.635,1.47,51.29,52.57,1,Morning,4
1747,P08,Packaging,M05,7.29,4.16,5.05,0.0904,8,0.6068,4.61,18.4,55.99,0,Morning,4
1748,P04,Welding,M10,22.41,1.5,0.07,0.184,41,0.6829,1.51,25.25,56.34,1,Morning,5
1749,P06,Assembly,M04,7.04,2.75,22.36,0.2222,104,0.5663,4.05,30.03,47.48,1,Afternoon,3
1750,P05,Surface Treatment,M02,15.46,1.06,4.98,0.1167,16,0.7084,1.66,22.56,42.66,1,Morning,3
1751,P02,Cutting,M06,12.54,9.67,0.74,0.0564,68,0.7018,2.71,24.4,56.62,0,Morning,2
1752,P03,Forming,M05,9.79,7.66,1.87,0.15,6,0.864,4.68,21.08,76.43,1,Afternoon,5
1753,P02,Cutting,M04,8.25,2.15,2.53,0.1356,0,0.63,3.2,11.97,43.98,1,Night,3
1754,P06,Assembly,M02,25.32,14.48,29.72,0.1623,62,0.7635,1.77,70.25,74.68,1,Morning,1
1755,P07,Quality Inspection,M04,10.77,7.91,1.45,0.1945,128,0.8202,3.43,20.86,61.58,1,Morning,1
1756,P03,Forming,M06,14.4,9.65,3.69,0.0925,6,0.6763,2.22,25.51,53.24,0,Morning,1
1757,P02,Cutting,M05,14.16,2.7,0.01,0.0708,26,0.2753,0.86,16.54,20.31,0,Morning,5
1758,P10,Dispatch,M02,4.66,0.5,10.5,0.0664,14,0.3521,4.32,16.01,33.56,0,Night,1
1759,P02,Cutting,M05,9.63,1.02,3.86,0.0941,4,0.8069,4.93,12.35,79.07,0,Morning,4
1760,P08,Packaging,M06,9.42,2.59,0.01,0.0705,10,0.3237,2.21,11.28,34.75,0,Night,1
1761,P08,Packaging,M09,8.81,12.27,4.01,0.085,98,0.6101,3.96,25.7,58.2,0,Morning,1
1762,P01,Raw Material Intake,M03,5.63,0.57,2.67,0.2107,8,0.8435,6.7,10.65,62.85,1,Afternoon,2
1763,P06,Assembly,M06,32.47,10.83,7.75,0.0895,34,0.6674,1.13,50.62,60.96,0,Afternoon,3
1764,P02,Cutting,M02,14.94,1.14,0.54,0.1592,10,0.6867,1.77,17.36,44.03,1,Morning,1
1765,P10,Dispatch,M07,4.55,7.16,3.74,0.0645,11,0.5512,6.31,16.24,47.85,0,Afternoon,1
1766,P10,Dispatch,M08,4.23,4.16,5.04,0.1088,5,0.3819,4.8,13.46,33.82,1,Afternoon,2
1767,P03,Forming,M10,18.04,1.47,3.48,0.0466,33,0.398,0.9,21.81,27.19,0,Night,1
1768,P09,Storage,M04,3.65,7.0,2.0,0.1355,3,0.5174,7.01,12.25,42.68,1,Night,5
1769,P10,Dispatch,M10,4.89,0.5,6.53,0.1334,7,0.3187,3.6,11.29,29.31,1,Morning,3
1770,P06,Assembly,M04,21.66,0.5,32.4,0.2431,7,0.5165,0.8,54.07,28.79,1,Afternoon,1
1771,P01,Raw Material Intake,M01,5.22,12.32,3.35,0.1248,2,0.7289,6.8,20.68,59.16,1,Night,3
1772,P09,Storage,M05,4.92,2.53,2.33,0.2128,13,0.496,4.99,9.46,40.94,1,Morning,5
1773,P02,Cutting,M01,8.6,0.5,3.32,0.1467,1,0.625,3.87,11.59,55.38,1,Morning,5
1774,P03,Forming,M07,15.99,1.94,8.02,0.0482,20,0.6123,2.74,25.39,72.92,0,Afternoon,2
1775,P07,Quality Inspection,M05,10.47,0.94,12.23,0.1642,3,0.8655,3.63,24.47,63.35,1,Morning,4
1776,P05,Surface Treatment,M10,24.06,11.53,3.96,0.1766,64,0.86,1.29,41.71,51.87,1,Afternoon,2
1777,P02,Cutting,M03,5.24,3.68,1.33,0.0465,44,0.8144,8.74,9.91,76.38,0,Morning,2
1778,P02,Cutting,M08,15.12,4.53,0.31,0.0774,25,0.5121,2.11,20.73,53.29,0,Afternoon,1
1779,P07,Quality Inspection,M10,9.89,7.6,9.86,0.1399,62,0.4718,3.06,27.61,50.49,1,Afternoon,2
1780,P08,Packaging,M09,8.25,11.74,1.84,0.0506,27,0.4423,3.24,20.93,44.63,0,Afternoon,4
1781,P06,Assembly,M05,31.0,5.65,42.43,0.169,103,0.8159,1.39,80.24,71.64,1,Afternoon,4
1782,P08,Packaging,M02,9.84,0.96,1.51,0.0953,7,0.5435,3.2,15.0,52.52,0,Night,1
1783,P10,Dispatch,M05,4.65,1.81,5.6,0.0939,13,0.4184,3.96,9.52,30.72,0,Afternoon,5
1784,P10,Dispatch,M04,4.49,16.64,19.4,0.1844,7,0.878,9.79,40.9,73.29,1,Night,2
1785,P07,Quality Inspection,M04,8.65,6.64,14.34,0.1313,79,0.7326,3.89,29.75,56.11,1,Night,2
1786,P01,Raw Material Intake,M09,4.9,8.7,9.32,0.0531,32,0.5879,6.85,22.68,55.93,0,Night,4
1787,P09,Storage,M07,3.66,0.5,0.11,0.1689,7,0.3588,5.09,5.5,31.02,1,Afternoon,5
1788,P06,Assembly,M09,28.41,2.09,6.58,0.136,48,0.2993,0.18,35.69,8.69,1,Morning,2
1789,P02,Cutting,M09,12.43,5.28,7.47,0.186,36,0.6093,3.17,25.4,65.6,1,Morning,2
1790,P03,Forming,M09,15.18,4.86,0.96,0.1013,10,0.75,3.3,18.75,83.53,1,Afternoon,3
1791,P07,Quality Inspection,M02,9.02,3.19,36.85,0.2099,15,0.5875,3.29,49.78,49.53,1,Afternoon,2
1792,P10,Dispatch,M05,4.14,10.48,0.52,0.1374,16,0.4041,5.98,16.13,41.22,1,Morning,1
1793,P06,Assembly,M07,30.1,11.1,114.15,0.1359,46,0.8119,1.98,154.19,99.41,1,Night,5
1794,P02,Cutting,M06,15.17,7.5,2.23,0.0818,2,0.6575,2.48,25.53,62.73,0,Night,5
1795,P04,Welding,M04,20.07,3.19,18.74,0.227,16,0.4843,1.85,42.2,61.76,1,Afternoon,5
1796,P04,Welding,M06,18.68,3.84,14.86,0.1823,58,0.831,1.86,38.05,58.01,1,Afternoon,3
1797,P07,Quality Inspection,M05,9.82,0.72,17.29,0.1355,38,0.9218,6.13,27.72,100.33,1,Afternoon,3
1798,P04,Welding,M01,23.5,1.51,27.18,0.1384,49,0.7797,1.34,52.05,52.3,1,Night,4
1799,P10,Dispatch,M10,4.56,2.41,0.7,0.171,9,0.4396,4.28,7.74,32.49,1,Morning,4
1800,P06,Assembly,M07,40.66,5.84,0.76,0.1009,9,0.7068,0.1,47.16,6.78,1,Morning,3
1801,P03,Forming,M02,12.36,4.75,0.45,0.0809,13,0.4972,2.28,17.36,47.0,0,Afternoon,4
1802,P05,Surface Treatment,M01,22.77,0.5,1.04,0.1634,3,0.43,0.73,23.97,27.84,1,Night,5
1803,P04,Welding,M03,16.23,1.38,27.07,0.1005,6,0.6984,2.11,45.14,56.97,1,Morning,3
1804,P06,Assembly,M06,21.7,9.92,9.91,0.1142,84,0.5764,0.86,41.85,31.16,1,Morning,5
1805,P04,Welding,M07,22.41,2.52,17.47,0.245,50,0.7859,0.95,42.06,35.56,1,Night,4
1806,P02,Cutting,M10,16.48,0.53,4.88,0.259,6,0.4369,1.3,20.08,35.58,1,Afternoon,2
1807,P07,Quality Inspection,M07,12.92,6.52,40.19,0.1856,172,0.6676,1.93,60.71,41.53,1,Afternoon,3
1808,P05,Surface Treatment,M03,17.27,0.5,2.65,0.0745,0,0.5479,1.17,21.6,33.77,0,Night,3
1809,P08,Packaging,M03,7.88,2.58,0.36,0.1514,9,0.8749,6.09,10.62,79.97,1,Night,2
1810,P07,Quality Inspection,M01,10.87,6.28,3.96,0.0961,23,0.6061,2.41,20.34,43.62,0,Afternoon,3
1811,P04,Welding,M09,18.2,4.74,1.88,0.1358,26,0.8451,2.6,23.6,78.89,1,Night,2
1812,P10,Dispatch,M06,4.75,1.13,0.68,0.0846,15,0.5637,6.18,7.18,49.0,0,Afternoon,3
1813,P07,Quality Inspection,M01,9.02,0.79,18.51,0.0996,74,0.8127,4.1,27.04,61.71,1,Night,4
1814,P07,Quality Inspection,M07,8.65,12.76,21.87,0.1831,1,0.8081,4.4,42.69,63.46,1,Afternoon,3
1815,P08,Packaging,M04,5.41,4.18,0.51,0.0774,7,0.6634,6.29,7.69,56.66,0,Morning,1
1816,P01,Raw Material Intake,M06,3.3,1.41,0.92,0.0635,5,0.9319,15.76,4.18,86.72,1,Night,4
1817,P05,Surface Treatment,M01,24.41,0.93,0.7,0.0817,22,0.5758,1.73,26.67,70.48,0,Afternoon,3
1818,P09,Storage,M04,3.53,9.7,7.35,0.1312,65,0.2318,3.03,21.79,17.81,1,Morning,3
1819,P02,Cutting,M10,14.13,1.29,9.58,0.1331,35,0.8251,3.62,24.59,85.23,1,Afternoon,3
1820,P05,Surface Treatment,M09,19.98,0.5,1.19,0.0734,43,0.3015,0.54,20.44,17.88,0,Night,5
1821,P02,Cutting,M08,8.66,2.66,2.95,0.1545,32,0.3466,2.17,14.15,31.37,1,Morning,1
1822,P06,Assembly,M05,26.85,5.31,13.33,0.1141,4,0.7752,2.32,45.51,103.83,1,Afternoon,3
1823,P01,Raw Material Intake,M10,6.29,3.64,8.75,0.0766,4,0.7431,6.6,18.82,69.22,0,Night,5
1824,P09,Storage,M01,3.33,2.49,1.46,0.0827,9,0.7446,12.27,6.68,68.19,0,Afternoon,4
1825,P01,Raw Material Intake,M09,5.75,1.95,2.84,0.1655,5,0.8363,7.33,11.34,70.2,1,Night,4
1826,P09,Storage,M09,3.07,4.9,1.81,0.1279,7,0.7372,13.42,8.55,68.66,1,Morning,4
1827,P03,Forming,M07,12.08,7.46,3.51,0.0739,21,0.6469,3.15,21.82,63.34,0,Night,2
1828,P02,Cutting,M02,9.93,0.5,0.07,0.0428,2,0.5704,2.71,9.93,44.8,0,Afternoon,4
1829,P03,Forming,M06,15.6,6.94,5.01,0.1084,20,0.3853,0.92,27.08,23.96,1,Afternoon,3
1830,P09,Storage,M06,2.93,9.08,3.42,0.1334,26,0.7694,13.38,12.7,65.39,1,Night,3
1831,P01,Raw Material Intake,M06,7.15,1.32,0.5,0.0864,19,0.5816,4.28,9.28,50.96,0,Morning,5
1832,P07,Quality Inspection,M06,9.52,0.5,8.42,0.1066,40,0.8217,3.59,18.9,57.02,1,Afternoon,1
1833,P03,Forming,M02,19.37,2.41,1.36,0.1211,50,0.4994,1.37,23.55,44.25,1,Morning,4
1834,P05,Surface Treatment,M03,17.56,5.57,3.96,0.164,40,0.2636,1.34,27.82,39.28,1,Morning,3
1835,P04,Welding,M03,25.24,6.38,10.95,0.1104,83,0.7619,1.93,41.02,81.3,1,Night,2
1836,P01,Raw Material Intake,M08,6.94,8.56,3.07,0.1595,21,0.6457,5.49,17.89,63.49,1,Morning,3
1837,P05,Surface Treatment,M10,20.11,0.5,0.56,0.1165,34,0.6602,1.04,20.11,34.9,1,Night,3
1838,P09,Storage,M05,3.56,4.48,2.97,0.1433,0,0.4934,6.54,10.26,38.78,1,Morning,3
1839,P03,Forming,M03,13.34,4.0,5.28,0.1811,9,0.3695,1.39,21.87,30.83,1,Night,1
1840,P09,Storage,M06,3.32,5.23,11.05,0.0992,61,0.9155,14.81,18.98,81.84,1,Night,5
1841,P01,Raw Material Intake,M09,4.21,2.84,3.78,0.1367,7,0.6841,8.79,10.86,61.71,1,Afternoon,5
1842,P06,Assembly,M03,22.05,2.8,8.3,0.1029,1,0.7985,1.65,32.92,60.71,1,Afternoon,2
1843,P06,Assembly,M04,21.62,6.34,17.19,0.1364,44,0.6877,1.99,44.94,71.84,1,Morning,4
1844,P07,Quality Inspection,M03,11.57,1.65,0.89,0.1422,32,0.6246,2.6,14.74,50.21,1,Morning,2
1845,P07,Quality Inspection,M08,11.46,2.03,5.84,0.1118,24,0.6301,3.31,20.16,63.29,1,Morning,3
1846,P03,Forming,M08,16.36,3.95,2.09,0.0808,1,0.8235,1.8,23.44,49.16,0,Afternoon,1
1847,P05,Surface Treatment,M07,24.91,0.9,3.65,0.0852,11,0.5367,1.04,28.22,43.37,0,Night,5
1848,P08,Packaging,M06,8.28,4.01,12.75,0.0592,0,0.2438,1.59,26.0,21.96,0,Morning,2
1849,P02,Cutting,M01,11.85,2.19,3.66,0.0761,32,0.6276,2.73,16.49,53.99,0,Morning,3
1850,P09,Storage,M04,3.44,3.88,2.42,0.1941,2,0.5772,8.62,10.74,49.35,1,Night,2
1851,P02,Cutting,M08,14.18,1.5,6.39,0.1246,0,0.5566,1.52,22.17,35.83,1,Afternoon,2
1852,P02,Cutting,M02,13.0,0.5,8.25,0.0818,9,0.8427,3.17,22.42,68.65,0,Morning,2
1853,P01,Raw Material Intake,M07,5.41,8.54,1.55,0.1191,6,0.6576,6.48,14.62,58.5,1,Morning,1
1854,P04,Welding,M05,15.08,5.59,36.17,0.1038,14,0.6215,2.18,56.34,54.82,1,Morning,4
1855,P07,Quality Inspection,M09,8.29,2.09,26.3,0.1007,9,0.6176,3.68,37.42,50.84,1,Morning,2
1856,P05,Surface Treatment,M09,14.99,0.5,6.54,0.1426,23,0.6687,2.37,21.45,59.25,1,Afternoon,2
1857,P05,Surface Treatment,M05,17.24,0.5,3.92,0.2209,18,0.5685,2.37,21.57,68.2,1,Night,4
1858,P08,Packaging,M09,8.0,9.28,12.42,0.0943,8,0.9146,6.75,30.19,89.97,1,Night,3
1859,P07,Quality Inspection,M07,11.64,0.5,0.21,0.1453,58,0.4458,1.12,11.64,21.71,1,Afternoon,1
1860,P01,Raw Material Intake,M10,4.78,0.5,2.32,0.0643,3,0.8029,10.28,7.75,81.96,0,Night,1
1861,P09,Storage,M06,3.74,12.08,14.78,0.1587,5,0.3674,5.35,31.28,33.36,1,Morning,5
1862,P01,Raw Material Intake,M04,5.3,6.91,2.09,0.0742,12,0.6986,6.32,14.95,55.81,0,Morning,3
1863,P08,Packaging,M07,8.52,1.98,7.6,0.1792,21,0.3626,1.32,16.99,18.71,1,Night,1
1864,P06,Assembly,M08,18.73,7.66,6.39,0.1575,175,0.4677,1.82,32.98,56.72,1,Morning,2
1865,P10,Dispatch,M06,3.74,0.73,3.06,0.0837,37,0.7092,10.34,5.55,64.36,0,Afternoon,3
1866,P04,Welding,M09,18.94,6.42,9.05,0.2532,39,0.6494,1.57,33.4,49.45,1,Night,3
1867,P08,Packaging,M07,5.83,4.06,0.85,0.1461,5,0.915,8.04,9.71,78.07,1,Morning,5
1868,P09,Storage,M02,3.55,8.88,3.99,0.091,21,0.5493,7.99,15.72,47.35,0,Morning,5
1869,P06,Assembly,M04,25.74,8.13,6.21,0.3761,51,0.7952,1.02,38.74,43.58,1,Night,2
1870,P08,Packaging,M03,9.29,2.68,13.74,0.0553,7,0.6512,3.71,25.13,57.45,0,Afternoon,2
1871,P08,Packaging,M05,7.66,0.93,15.49,0.1793,13,0.849,5.5,22.62,70.27,1,Night,5
1872,P10,Dispatch,M10,4.91,5.78,0.87,0.1603,10,0.715,7.75,9.99,63.43,1,Morning,4
1873,P03,Forming,M03,20.75,8.37,5.39,0.0977,6,0.8356,3.37,33.85,116.6,0,Night,2
1874,P06,Assembly,M05,18.95,10.28,6.65,0.1669,21,0.7403,3.21,36.01,101.45,1,Night,4
1875,P05,Surface Treatment,M09,17.92,10.81,6.26,0.0738,50,0.5781,1.29,34.0,38.67,0,Afternoon,2
1876,P05,Surface Treatment,M01,16.85,2.14,18.86,0.1139,16,0.4831,1.72,37.48,48.42,1,Afternoon,5
1877,P02,Cutting,M03,12.34,2.23,46.04,0.102,22,0.8443,3.97,61.83,81.62,1,Morning,4
1878,P10,Dispatch,M02,5.21,2.17,8.37,0.1293,17,0.6185,6.07,14.81,52.76,1,Morning,1
1879,P09,Storage,M01,2.45,1.16,13.12,0.1268,23,0.6064,12.62,17.12,51.6,1,Morning,1
1880,P05,Surface Treatment,M07,20.35,20.14,3.3,0.0693,6,0.7194,1.12,42.82,38.15,0,Morning,3
1881,P08,Packaging,M07,8.37,10.88,0.59,0.0367,5,0.5984,3.53,19.0,49.21,0,Night,5
1882,P01,Raw Material Intake,M08,6.81,0.56,0.99,0.0436,20,0.8329,7.64,7.26,86.69,0,Afternoon,4
1883,P06,Assembly,M07,27.74,1.27,16.06,0.1694,16,0.663,0.39,45.01,17.85,1,Afternoon,4
1884,P02,Cutting,M10,11.08,6.23,8.45,0.055,9,0.4764,2.21,24.52,40.79,0,Morning,2
1885,P05,Surface Treatment,M07,22.9,6.25,4.77,0.1242,39,0.618,1.31,35.08,50.08,1,Morning,3
1886,P10,Dispatch,M07,5.43,4.26,3.36,0.0949,1,0.469,5.5,13.26,49.77,0,Afternoon,2
1887,P02,Cutting,M04,19.64,7.7,7.42,0.0583,38,0.2095,0.23,34.91,7.6,0,Night,2
1888,P05,Surface Treatment,M04,20.78,0.85,0.64,0.1008,7,0.4622,1.07,23.62,36.93,1,Afternoon,3
1889,P01,Raw Material Intake,M03,4.83,1.84,3.4,0.051,9,0.6628,7.53,10.49,60.64,0,Night,5
1890,P01,Raw Material Intake,M03,3.49,4.8,0.71,0.0755,3,0.6973,9.94,10.52,57.77,0,Morning,5
